"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 00:00 - 18/03/2025 01:00","451.63",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 01:00 - 18/03/2025 02:00","376.94",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 02:00 - 18/03/2025 03:00","377.52",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 03:00 - 18/03/2025 04:00","442.50",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 04:00 - 18/03/2025 05:00","489.88",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 05:00 - 18/03/2025 06:00","496.91",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 06:00 - 18/03/2025 07:00","493.32",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 07:00 - 18/03/2025 08:00","367.17",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 08:00 - 18/03/2025 09:00","401.70",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 09:00 - 18/03/2025 10:00","408.50",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 10:00 - 18/03/2025 11:00","315.40",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 11:00 - 18/03/2025 12:00","55.39",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 12:00 - 18/03/2025 13:00","142.79",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 13:00 - 18/03/2025 14:00","57.91",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 14:00 - 18/03/2025 15:00","21.31",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 15:00 - 18/03/2025 16:00","254.88",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 16:00 - 18/03/2025 17:00","237.34",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 17:00 - 18/03/2025 18:00","279.46",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 18:00 - 18/03/2025 19:00","231.95",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 19:00 - 18/03/2025 20:00","159.80",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 20:00 - 18/03/2025 21:00","158.54",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 21:00 - 18/03/2025 22:00","192.37",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 22:00 - 18/03/2025 23:00","191.58",""
"18/03/2025 00:00 - 19/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","18/03/2025 23:00 - 19/03/2025 00:00","208.18",""
