"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 00:00 - 20/03/2025 01:00","3.37",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 01:00 - 20/03/2025 02:00","15.54",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 02:00 - 20/03/2025 03:00","24.94",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 03:00 - 20/03/2025 04:00","29.70",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 04:00 - 20/03/2025 05:00","55.77",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 05:00 - 20/03/2025 06:00","95.58",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 06:00 - 20/03/2025 07:00","200.44",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 07:00 - 20/03/2025 08:00","188.32",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 08:00 - 20/03/2025 09:00","155.10",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 09:00 - 20/03/2025 10:00","116.53",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 10:00 - 20/03/2025 11:00","81.19",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 11:00 - 20/03/2025 12:00","91.50",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 12:00 - 20/03/2025 13:00","24.46",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 13:00 - 20/03/2025 14:00","10.38",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 14:00 - 20/03/2025 15:00","52.25",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 15:00 - 20/03/2025 16:00","216.49",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 16:00 - 20/03/2025 17:00","186.71",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 17:00 - 20/03/2025 18:00","199.78",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 18:00 - 20/03/2025 19:00","166.76",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 19:00 - 20/03/2025 20:00","152.09",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 20:00 - 20/03/2025 21:00","143.07",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 21:00 - 20/03/2025 22:00","100.89",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 22:00 - 20/03/2025 23:00","49.88",""
"20/03/2025 00:00 - 21/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","20/03/2025 23:00 - 21/03/2025 00:00","5.44",""
