"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 00:00 - 09/03/2025 01:00","90.21",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 01:00 - 09/03/2025 02:00","88.58",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 02:00 - 09/03/2025 03:00","92.05",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 03:00 - 09/03/2025 04:00","85.92",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 04:00 - 09/03/2025 05:00","115.62",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 05:00 - 09/03/2025 06:00","236.39",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 06:00 - 09/03/2025 07:00","339.24",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 07:00 - 09/03/2025 08:00","271.65",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 08:00 - 09/03/2025 09:00","259.82",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 09:00 - 09/03/2025 10:00","295.67",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 10:00 - 09/03/2025 11:00","156.01",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 11:00 - 09/03/2025 12:00","13.35",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 12:00 - 09/03/2025 13:00","20.97",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 13:00 - 09/03/2025 14:00","53.23",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 14:00 - 09/03/2025 15:00","356.61",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 15:00 - 09/03/2025 16:00","505.39",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 16:00 - 09/03/2025 17:00","449.21",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 17:00 - 09/03/2025 18:00","584.33",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 18:00 - 09/03/2025 19:00","584.40",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 19:00 - 09/03/2025 20:00","583.92",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 20:00 - 09/03/2025 21:00","583.62",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 21:00 - 09/03/2025 22:00","582.83",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 22:00 - 09/03/2025 23:00","572.68",""
"09/03/2025 00:00 - 10/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","09/03/2025 23:00 - 10/03/2025 00:00","557.91",""
