"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 00:00 - 28/03/2025 01:00","247.06",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 01:00 - 28/03/2025 02:00","356.42",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 02:00 - 28/03/2025 03:00","468.01",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 03:00 - 28/03/2025 04:00","408.17",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 04:00 - 28/03/2025 05:00","351.06",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 05:00 - 28/03/2025 06:00","355.20",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 06:00 - 28/03/2025 07:00","364.51",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 07:00 - 28/03/2025 08:00","396.58",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 08:00 - 28/03/2025 09:00","417.64",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 09:00 - 28/03/2025 10:00","469.71",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 10:00 - 28/03/2025 11:00","375.66",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 11:00 - 28/03/2025 12:00","133.39",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 12:00 - 28/03/2025 13:00","19.97",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 13:00 - 28/03/2025 14:00","19.92",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 14:00 - 28/03/2025 15:00","104.08",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 15:00 - 28/03/2025 16:00","38.35",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 16:00 - 28/03/2025 17:00","9.98",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 17:00 - 28/03/2025 18:00","21.24",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 18:00 - 28/03/2025 19:00","86.58",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 19:00 - 28/03/2025 20:00","268.98",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 20:00 - 28/03/2025 21:00","380.61",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 21:00 - 28/03/2025 22:00","389.11",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 22:00 - 28/03/2025 23:00","277.31",""
"28/03/2025 00:00 - 29/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","28/03/2025 23:00 - 29/03/2025 00:00","224.04",""
