"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 00:00 - 27/03/2025 01:00","54.09",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 01:00 - 27/03/2025 02:00","90.55",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 02:00 - 27/03/2025 03:00","102.55",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 03:00 - 27/03/2025 04:00","116.94",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 04:00 - 27/03/2025 05:00","149.62",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 05:00 - 27/03/2025 06:00","171.36",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 06:00 - 27/03/2025 07:00","209.51",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 07:00 - 27/03/2025 08:00","228.45",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 08:00 - 27/03/2025 09:00","288.04",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 09:00 - 27/03/2025 10:00","212.26",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 10:00 - 27/03/2025 11:00","226.70",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 11:00 - 27/03/2025 12:00","319.31",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 12:00 - 27/03/2025 13:00","512.19",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 13:00 - 27/03/2025 14:00","561.22",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 14:00 - 27/03/2025 15:00","547.18",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 15:00 - 27/03/2025 16:00","566.32",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 16:00 - 27/03/2025 17:00","581.71",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 17:00 - 27/03/2025 18:00","586.86",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 18:00 - 27/03/2025 19:00","581.09",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 19:00 - 27/03/2025 20:00","506.54",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 20:00 - 27/03/2025 21:00","443.84",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 21:00 - 27/03/2025 22:00","466.40",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 22:00 - 27/03/2025 23:00","390.98",""
"27/03/2025 00:00 - 28/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","27/03/2025 23:00 - 28/03/2025 00:00","320.95",""
