"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 00:00 - 24/03/2025 01:00","241.88",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 01:00 - 24/03/2025 02:00","184.22",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 02:00 - 24/03/2025 03:00","210.01",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 03:00 - 24/03/2025 04:00","225.69",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 04:00 - 24/03/2025 05:00","210.52",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 05:00 - 24/03/2025 06:00","245.90",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 06:00 - 24/03/2025 07:00","244.33",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 07:00 - 24/03/2025 08:00","222.89",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 08:00 - 24/03/2025 09:00","216.97",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 09:00 - 24/03/2025 10:00","194.14",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 10:00 - 24/03/2025 11:00","119.21",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 11:00 - 24/03/2025 12:00","60.98",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 12:00 - 24/03/2025 13:00","68.26",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 13:00 - 24/03/2025 14:00","46.93",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 14:00 - 24/03/2025 15:00","43.05",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 15:00 - 24/03/2025 16:00","61.30",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 16:00 - 24/03/2025 17:00","59.60",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 17:00 - 24/03/2025 18:00","48.94",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 18:00 - 24/03/2025 19:00","34.85",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 19:00 - 24/03/2025 20:00","21.19",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 20:00 - 24/03/2025 21:00","20.25",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 21:00 - 24/03/2025 22:00","33.42",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 22:00 - 24/03/2025 23:00","38.59",""
"24/03/2025 00:00 - 25/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","24/03/2025 23:00 - 25/03/2025 00:00","54.85",""
