"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 00:00 - 11/03/2025 01:00","15.47",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 01:00 - 11/03/2025 02:00","17.39",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 02:00 - 11/03/2025 03:00","20.58",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 03:00 - 11/03/2025 04:00","20.49",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 04:00 - 11/03/2025 05:00","10.48",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 05:00 - 11/03/2025 06:00","19.85",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 06:00 - 11/03/2025 07:00","5.31",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 07:00 - 11/03/2025 08:00","2.66",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 08:00 - 11/03/2025 09:00","1.61",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 09:00 - 11/03/2025 10:00","4.08",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 10:00 - 11/03/2025 11:00","3.05",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 11:00 - 11/03/2025 12:00","19.06",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 12:00 - 11/03/2025 13:00","86.79",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 13:00 - 11/03/2025 14:00","147.81",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 14:00 - 11/03/2025 15:00","147.68",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 15:00 - 11/03/2025 16:00","190.89",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 16:00 - 11/03/2025 17:00","119.58",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 17:00 - 11/03/2025 18:00","79.36",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 18:00 - 11/03/2025 19:00","109.03",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 19:00 - 11/03/2025 20:00","101.47",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 20:00 - 11/03/2025 21:00","91.78",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 21:00 - 11/03/2025 22:00","92.57",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 22:00 - 11/03/2025 23:00","69.67",""
"11/03/2025 00:00 - 12/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","11/03/2025 23:00 - 12/03/2025 00:00","78.46",""
