"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 00:00 - 04/03/2025 01:00","576.58",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 01:00 - 04/03/2025 02:00","582.93",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 02:00 - 04/03/2025 03:00","574.90",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 03:00 - 04/03/2025 04:00","521.07",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 04:00 - 04/03/2025 05:00","516.58",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 05:00 - 04/03/2025 06:00","528.41",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 06:00 - 04/03/2025 07:00","473.73",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 07:00 - 04/03/2025 08:00","414.05",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 08:00 - 04/03/2025 09:00","484.35",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 09:00 - 04/03/2025 10:00","544.24",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 10:00 - 04/03/2025 11:00","566.75",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 11:00 - 04/03/2025 12:00","571.34",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 12:00 - 04/03/2025 13:00","575.14",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 13:00 - 04/03/2025 14:00","575.04",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 14:00 - 04/03/2025 15:00","580.44",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 15:00 - 04/03/2025 16:00","585.41",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 16:00 - 04/03/2025 17:00","590.62",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 17:00 - 04/03/2025 18:00","588.11",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 18:00 - 04/03/2025 19:00","589.96",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 19:00 - 04/03/2025 20:00","590.98",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 20:00 - 04/03/2025 21:00","588.08",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 21:00 - 04/03/2025 22:00","546.74",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 22:00 - 04/03/2025 23:00","395.96",""
"04/03/2025 00:00 - 05/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","04/03/2025 23:00 - 05/03/2025 00:00","433.49",""
