"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 00:00 - 08/03/2025 01:00","28.92",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 01:00 - 08/03/2025 02:00","9.98",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 02:00 - 08/03/2025 03:00","4.01",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 03:00 - 08/03/2025 04:00","2.98",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 04:00 - 08/03/2025 05:00","4.24",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 05:00 - 08/03/2025 06:00","4.31",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 06:00 - 08/03/2025 07:00","4.33",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 07:00 - 08/03/2025 08:00","4.26",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 08:00 - 08/03/2025 09:00","4.20",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 09:00 - 08/03/2025 10:00","4.14",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 10:00 - 08/03/2025 11:00","4.10",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 11:00 - 08/03/2025 12:00","4.09",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 12:00 - 08/03/2025 13:00","4.08",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 13:00 - 08/03/2025 14:00","3.94",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 14:00 - 08/03/2025 15:00","4.05",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 15:00 - 08/03/2025 16:00","3.95",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 16:00 - 08/03/2025 17:00","3.76",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 17:00 - 08/03/2025 18:00","2.41",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 18:00 - 08/03/2025 19:00","7.95",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 19:00 - 08/03/2025 20:00","9.37",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 20:00 - 08/03/2025 21:00","12.62",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 21:00 - 08/03/2025 22:00","21.85",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 22:00 - 08/03/2025 23:00","40.64",""
"08/03/2025 00:00 - 09/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","08/03/2025 23:00 - 09/03/2025 00:00","61.27",""
