"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 00:00 - 17/03/2025 01:00","573.98",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 01:00 - 17/03/2025 02:00","591.56",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 02:00 - 17/03/2025 03:00","589.51",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 03:00 - 17/03/2025 04:00","576.98",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 04:00 - 17/03/2025 05:00","504.33",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 05:00 - 17/03/2025 06:00","299.22",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 06:00 - 17/03/2025 07:00","101.91",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 07:00 - 17/03/2025 08:00","66.71",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 08:00 - 17/03/2025 09:00","60.95",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 09:00 - 17/03/2025 10:00","60.39",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 10:00 - 17/03/2025 11:00","48.18",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 11:00 - 17/03/2025 12:00","48.84",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 12:00 - 17/03/2025 13:00","48.19",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 13:00 - 17/03/2025 14:00","36.85",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 14:00 - 17/03/2025 15:00","29.83",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 15:00 - 17/03/2025 16:00","44.89",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 16:00 - 17/03/2025 17:00","39.78",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 17:00 - 17/03/2025 18:00","28.66",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 18:00 - 17/03/2025 19:00","4.37",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 19:00 - 17/03/2025 20:00","66.37",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 20:00 - 17/03/2025 21:00","259.82",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 21:00 - 17/03/2025 22:00","323.48",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 22:00 - 17/03/2025 23:00","430.75",""
"17/03/2025 00:00 - 18/03/2025 00:00","CTA|DK","DK_KF_AB_GU","45W000000000126K","Wind Offshore","45W000000000126K","17/03/2025 23:00 - 18/03/2025 00:00","544.37",""
